section_id,file_id,url,heading_markdown,section_code,local_readme_file,heading_level,section_contents
3928,347,https://github.com/ocean90/wp-cli,# WP-CLI,156,ocean90.wp-cli.md,1,"======  [WP-CLI](https://wp-cli.org/) is a set of command-line tools for managing [WordPress](https://wordpress.org/) installations. You can update plugins, configure multisite installs and much more, without using a web browser.  For announcements, follow [@wpcli on Twitter](https://twitter.com/wpcli) or [sign up for our email newsletter](http://wp-cli.us13.list-manage.com/subscribe?u=0615e4d18f213891fc000adfd&id=8c61d7641e). [Check out the roadmap](https://wp-cli.org/docs/roadmap/) for an overview of what's planned for upcoming releases.  [![Build Status](https://travis-ci.org/wp-cli/wp-cli.svg?branch=master)](https://travis-ci.org/wp-cli/wp-cli) [![Dependency Status](https://gemnasium.com/badges/github.com/wp-cli/wp-cli.svg)](https://gemnasium.com/github.com/wp-cli/wp-cli) [![Average time to resolve an issue](http://isitmaintained.com/badge/resolution/wp-cli/wp-cli.svg)](http://isitmaintained.com/project/wp-cli/wp-cli ""Average time to resolve an issue"") [![Percentage of issues still open](http://isitmaintained.com/badge/open/wp-cli/wp-cli.svg)](http://isitmaintained.com/project/wp-cli/wp-cli ""Percentage of issues still open"")  Quick links: [Using](#using) &#124; [Installing](#installing) &#124; [Support](#support) &#124; [Extending](#extending) &#124; [Contributing](#contributing) &#124; [Credits](#credits) "
3929,347,https://github.com/ocean90/wp-cli,## Using,3,ocean90.wp-cli.md,2,
3930,347,https://github.com/ocean90/wp-cli,## Installing,3,ocean90.wp-cli.md,2,
3931,347,https://github.com/ocean90/wp-cli,### Updating,3,ocean90.wp-cli.md,3,
3932,347,https://github.com/ocean90/wp-cli,### Tab completions,3,ocean90.wp-cli.md,3,
3933,347,https://github.com/ocean90/wp-cli,## Support,6,ocean90.wp-cli.md,2,
3934,347,https://github.com/ocean90/wp-cli,## Extending,6,ocean90.wp-cli.md,2,
3935,347,https://github.com/ocean90/wp-cli,## Contributing,7,ocean90.wp-cli.md,2,
3936,347,https://github.com/ocean90/wp-cli,## Leadership,5,ocean90.wp-cli.md,2,
3937,347,https://github.com/ocean90/wp-cli,## Credits,56,ocean90.wp-cli.md,2,
3938,348,https://github.com/monw3c/swiped,# Swiped.js,3,monw3c.swiped.md,1,"[![license](http://img.shields.io/badge/license-MIT-blue.svg?style=flat)](https://raw.githubusercontent.com/mishk0/Swiped/master/LICENSE) [![npm](http://img.shields.io/npm/v/swiped.svg?style=flat)](https://www.npmjs.com/package/swiped)   [Demo](http://mishk0.github.io/swiped/) (use mobile or emulate touches mode on your browser)  <img src=""https://i.imgur.com/EUT9r0U.gif"" alt=""swiped.js""> "
3939,348,https://github.com/monw3c/swiped,## Features,1,monw3c.swiped.md,2,
3940,348,https://github.com/monw3c/swiped,## Installation,3,monw3c.swiped.md,2,
3941,348,https://github.com/monw3c/swiped,## API,36,monw3c.swiped.md,2,
3942,348,https://github.com/monw3c/swiped,### Swiped(options),36,monw3c.swiped.md,3,
3943,348,https://github.com/monw3c/swiped,## Usage,3,monw3c.swiped.md,2,
3944,348,https://github.com/monw3c/swiped,"#### Implementation for swipe to delete""""",3,monw3c.swiped.md,4,
3945,349,https://github.com/Dauthiwarlord/UniversalMediaServer,# Universal Media Server,16,Dauthiwarlord.UniversalMediaServer.md,1,"[![Build Status](http://universalmediaserver-ci.hopto.org:9999/job/ums%20trunk/badge/icon)](http://universalmediaserver-ci.hopto.org:9999/job/ums%20trunk/)  [<img align=""right"" src=""https://github.com/UniversalMediaServer/UniversalMediaServer/blob/master/src/main/resources/images/logo.png?raw=true"" alt=""Universal Media Server"" width=""256"" height=""auto""/>][1] Universal Media Server is a DLNA-compliant UPnP Media Server. It is capable of sharing video, audio and images between most modern devices. It was originally based on PS3 Media Server by shagrath, in order to ensure greater stability and file-compatibility.  To see a comparison of popular media servers, [click here][2]  Universal Media Server supports all major operating systems, with versions for Windows, Linux and Mac OS X. The program streams or transcodes many different media formats with little or no configuration. It is powered by MEncoder, FFmpeg, tsMuxeR, AviSynth, MediaInfo, VLC and more, which combine to offer support for a wide range of media formats. "
3946,349,https://github.com/Dauthiwarlord/UniversalMediaServer,## Current Project Developers,5,Dauthiwarlord.UniversalMediaServer.md,2,
3947,349,https://github.com/Dauthiwarlord/UniversalMediaServer,## Current Forum Moderators,5,Dauthiwarlord.UniversalMediaServer.md,2,
3948,349,https://github.com/Dauthiwarlord/UniversalMediaServer,## Links,6,Dauthiwarlord.UniversalMediaServer.md,2,
3949,349,https://github.com/Dauthiwarlord/UniversalMediaServer,## Thanks,5,Dauthiwarlord.UniversalMediaServer.md,2,
3950,349,https://github.com/Dauthiwarlord/UniversalMediaServer,##### Thanks for major code contributions:,5,Dauthiwarlord.UniversalMediaServer.md,5,
3951,349,https://github.com/Dauthiwarlord/UniversalMediaServer,##### Thanks for documentation and contributions to the community:,5,Dauthiwarlord.UniversalMediaServer.md,5,
3952,349,https://github.com/Dauthiwarlord/UniversalMediaServer,##### Thanks for significant/frequent language translations:,5,Dauthiwarlord.UniversalMediaServer.md,5,
3953,349,https://github.com/Dauthiwarlord/UniversalMediaServer,##### Special Thanks:,5,Dauthiwarlord.UniversalMediaServer.md,5,
3954,350,https://github.com/juame/puppet-firewalld,# Module: firewalld,1,juame.puppet-firewalld.md,1,
3955,350,https://github.com/juame/puppet-firewalld,## Description,1,juame.puppet-firewalld.md,2,
3956,350,https://github.com/juame/puppet-firewalld,## Usage,3,juame.puppet-firewalld.md,2,
3957,350,https://github.com/juame/puppet-firewalld,### Firewalld Zones,3,juame.puppet-firewalld.md,3,
3958,350,https://github.com/juame/puppet-firewalld,#### Parameters,3,juame.puppet-firewalld.md,4,
3959,350,https://github.com/juame/puppet-firewalld,### Firewalld rich rules,3,juame.puppet-firewalld.md,3,
3960,350,https://github.com/juame/puppet-firewalld,#### Parameters,3,juame.puppet-firewalld.md,4,
3961,350,https://github.com/juame/puppet-firewalld,## Limitations / TODO (PR's welcome!),4,juame.puppet-firewalld.md,2,
3962,350,https://github.com/juame/puppet-firewalld,## Author,5,juame.puppet-firewalld.md,2,
3963,351,https://github.com/tetsuo6666/MSCollectionViewCalendarLayout,# Introduction,15,tetsuo6666.MSCollectionViewCalendarLayout.md,1," **MSCollectionViewCalendarLayout** was written by **[Eric Horacek](https://twitter.com/erichoracek)** for **[Monospace Ltd.](http://www.monospacecollective.com)**  `MSCollectionViewCalendarLayout` is a `UICollectionViewLayout` subclass for displaying chronological data. It divides its cells into columns of days, with the size of each cell corresponding to its length. `MSCollectionViewCalendarLayout` is very similar to the ""Week"" view in the Apple Calendar/iCal app. See the example screenshots for what this looks like. "
3964,351,https://github.com/tetsuo6666/MSCollectionViewCalendarLayout,# UICollectionView?,126,tetsuo6666.MSCollectionViewCalendarLayout.md,1,
3965,351,https://github.com/tetsuo6666/MSCollectionViewCalendarLayout,# Example,3,tetsuo6666.MSCollectionViewCalendarLayout.md,1,
3966,351,https://github.com/tetsuo6666/MSCollectionViewCalendarLayout,## Screenshots,3,tetsuo6666.MSCollectionViewCalendarLayout.md,2,
3967,351,https://github.com/tetsuo6666/MSCollectionViewCalendarLayout,# Usage,3,tetsuo6666.MSCollectionViewCalendarLayout.md,1,
3968,351,https://github.com/tetsuo6666/MSCollectionViewCalendarLayout,## CocoaPods,3,tetsuo6666.MSCollectionViewCalendarLayout.md,2,
3969,351,https://github.com/tetsuo6666/MSCollectionViewCalendarLayout,## Invalidating Layout,3,tetsuo6666.MSCollectionViewCalendarLayout.md,2,
3970,351,https://github.com/tetsuo6666/MSCollectionViewCalendarLayout,## Section Layouts,3,tetsuo6666.MSCollectionViewCalendarLayout.md,2,
3971,351,https://github.com/tetsuo6666/MSCollectionViewCalendarLayout,## Collection View Elements,3,tetsuo6666.MSCollectionViewCalendarLayout.md,2,
3972,351,https://github.com/tetsuo6666/MSCollectionViewCalendarLayout,## Can I call performBatchUpdates:completion: to make stuff animate?,3,tetsuo6666.MSCollectionViewCalendarLayout.md,2,
3973,351,https://github.com/tetsuo6666/MSCollectionViewCalendarLayout,# Requirements,3,tetsuo6666.MSCollectionViewCalendarLayout.md,1,
3974,351,https://github.com/tetsuo6666/MSCollectionViewCalendarLayout,# Contributing,7,tetsuo6666.MSCollectionViewCalendarLayout.md,1,
3975,351,https://github.com/tetsuo6666/MSCollectionViewCalendarLayout,# License,5,tetsuo6666.MSCollectionViewCalendarLayout.md,1,
3976,352,https://github.com/renoguyon/angular-duration-format,# angular-duration-format,1,renoguyon.angular-duration-format.md,1,===================  AngularJS filter for formatting duration. 
3977,352,https://github.com/renoguyon/angular-duration-format,## Usage ##,3,renoguyon.angular-duration-format.md,2,
3978,352,https://github.com/renoguyon/angular-duration-format,## Format options ##,3,renoguyon.angular-duration-format.md,2,
3979,352,https://github.com/renoguyon/angular-duration-format,## Additional notes ##,3,renoguyon.angular-duration-format.md,2,
3980,353,https://github.com/slavame/mitro,# Mitro Password Manager,156,slavame.mitro.md,1," Mitro saves all your passwords, synchronizes them across all your devices, and lets you share them with others. It has extensions for Chrome, Firefox, and Safari, mobile apps for iOS and Android, and a server to perform the synchronization.  If you are a user, install it from the [Mitro web site](https://www.mitro.co/). If you have any questions, you can ask on the [mitro-dev@googlegroups.com](https://groups.google.com/forum/#!forum/mitro-dev) mailing list, or [send @MitroCo a tweet](https://www.twitter.com/MitroCo).  "
3981,353,https://github.com/slavame/mitro,## Quick Start,3,slavame.mitro.md,2,
3982,353,https://github.com/slavame/mitro,### setup and run emailer,3,slavame.mitro.md,3,
3983,353,https://github.com/slavame/mitro,#### Configuration:,3,slavame.mitro.md,4,
3984,354,https://github.com/Chiel92/chugins,# Repository for Officially Supported ChuGins [![Build Status](https://travis-ci.org/ccrma/chugins.svg?branch=master)](https://travis-ci.org/ccrma/chugins),1,Chiel92.chugins.md,1,"Repository for Officially Supported ChuGins [![Build Status](https://travis-ci.org/ccrma/chugins.svg?branch=master)](https://travis-ci.org/ccrma/chugins) ==  Prepackaged Binaries -- Binaries for most chugins in this repository are automatically included by the ChucK installers for Mac OS X and Windows. If you haven't installed ChucK already, these are available at [http://chuck.stanford.edu/release/](http://chuck.stanford.edu/release/). "
3985,354,https://github.com/Chiel92/chugins,## Prepackaged Binaries,136,Chiel92.chugins.md,2,"Repository for Officially Supported ChuGins [![Build Status](https://travis-ci.org/ccrma/chugins.svg?branch=master)](https://travis-ci.org/ccrma/chugins) ==  Prepackaged Binaries -- Binaries for most chugins in this repository are automatically included by the ChucK installers for Mac OS X and Windows. If you haven't installed ChucK already, these are available at [http://chuck.stanford.edu/release/](http://chuck.stanford.edu/release/). "
3986,354,https://github.com/Chiel92/chugins,### Linux/Advanced Users,3,Chiel92.chugins.md,3,"Repository for Officially Supported ChuGins [![Build Status](https://travis-ci.org/ccrma/chugins.svg?branch=master)](https://travis-ci.org/ccrma/chugins) ==  Prepackaged Binaries -- Binaries for most chugins in this repository are automatically included by the ChucK installers for Mac OS X and Windows. If you haven't installed ChucK already, these are available at [http://chuck.stanford.edu/release/](http://chuck.stanford.edu/release/).  To compile and install all chugins:      git clone https://github.com/ccrma/chugins.git     cd chugins     make [osx|win32|linux]     sudo make install  List of Current Chugins --  - **ABSaturator**   - soft clip saturating distortion, based on examples from Abel/Berners' Music 424 course at Stanford. - **Bitcrusher**   - sample-width reducer + sample rate decimator, bringing to mind the sounds of your favorite low-fidelity vintage audio equipment. - **MagicSine**   - Efficient means of computing a sine wave with 2 adds and 2 multiples per sample, at the expense of being able to dynamically adjust phase. - **KasFilter**   - by [@Kassen](http://github.com/Kassen)   - Undersampling-based resonant lowpass filter - **FIR**   - by [Perry Cook](http://www.cs.princeton.edu/~prc/)   - Arbitrary order FIR filter - **FoldbackSaturator**   - by [Ness Morris](https://github.com/biikatto)   - Foldback Saturator for nasty distortion - **Pan4 / Pan8 / Pan16**   - Basic equal-power panners for 4, 8, and 16 channels - **PitchTrack**   - by [@jwmatthys](https://github.com/jwmatthys)   - Monophonic autocorrelation pitch tracker, based on [helmholtz~] by Katja, http://www.katjaas.nl/helmholtz/helmholtz.html - **GVerb**   - by [@jwmatthys](https://github.com/jwmatthys)   - Good quality stereo reverb with adjustable parameters - **Mesh2D**   - by [@jwmatthys](https://github.com/jwmatthys)   - STK instrument that simulates a rectilinear, 2-dimensional digital waveguide mesh structure. Basically sounds like striking a metal plate. - **Spectacle**   - by [@jwmatthys](https://github.com/jwmatthys)   - FFT-based spectral delay and EQ - **Elliptic**   - by [@jwmatthys](https://github.com/jwmatthys)   - Elliptic filter, capable of very steep slopes or interesting harmonic ripples - **PowerADSR**   - by [@ericheep](https://github.com/ericheep)   - Power function ADSR envelope. - **WinFuncEnv**   - by [@ericheep](https://github.com/ericheep)   - Envelope built on window functions.  Chugins That We Are Working On -- - MAUI for chuck - GlucK (OpenGL) - AudioUnit loader - Ambisonics  Chugins We would like to see happen -- - More configurable reverbs, dynamics processors, and distortion units - VST loader"
3987,354,https://github.com/Chiel92/chugins,## List of Current Chugins,1,Chiel92.chugins.md,2,"Repository for Officially Supported ChuGins [![Build Status](https://travis-ci.org/ccrma/chugins.svg?branch=master)](https://travis-ci.org/ccrma/chugins) ==  Prepackaged Binaries -- Binaries for most chugins in this repository are automatically included by the ChucK installers for Mac OS X and Windows. If you haven't installed ChucK already, these are available at [http://chuck.stanford.edu/release/](http://chuck.stanford.edu/release/). "
3988,354,https://github.com/Chiel92/chugins,## Chugins That We Are Working On,4,Chiel92.chugins.md,2,"Repository for Officially Supported ChuGins [![Build Status](https://travis-ci.org/ccrma/chugins.svg?branch=master)](https://travis-ci.org/ccrma/chugins) ==  Prepackaged Binaries -- Binaries for most chugins in this repository are automatically included by the ChucK installers for Mac OS X and Windows. If you haven't installed ChucK already, these are available at [http://chuck.stanford.edu/release/](http://chuck.stanford.edu/release/). "
3989,354,https://github.com/Chiel92/chugins,## Chugins We would like to see happen,4,Chiel92.chugins.md,2,"Repository for Officially Supported ChuGins [![Build Status](https://travis-ci.org/ccrma/chugins.svg?branch=master)](https://travis-ci.org/ccrma/chugins) ==  Prepackaged Binaries -- Binaries for most chugins in this repository are automatically included by the ChucK installers for Mac OS X and Windows. If you haven't installed ChucK already, these are available at [http://chuck.stanford.edu/release/](http://chuck.stanford.edu/release/). "
3990,355,https://github.com/tourze/onepage_scroll,# jQuery One Page Scroll plugin,16,tourze.onepage_scroll.md,1, This plugin is a full refactored fork of [Pete R. One Page Scroll plugin](https://github.com/peachananr/onepage-scroll) with keyboard support from [Brook Yang](https://github.com/yangg/onepage-scroll).  It's completely rewritten in coffee and uses [hammer.js](http://eightmedia.github.io/hammer.js/) for touch support in all Browsers (even IE Touch Events) 
3991,355,https://github.com/tourze/onepage_scroll,## Compatibility,3,tourze.onepage_scroll.md,2,
3992,355,https://github.com/tourze/onepage_scroll,## Basic Usage,3,tourze.onepage_scroll.md,2,
3993,355,https://github.com/tourze/onepage_scroll,## Public Methods,36,tourze.onepage_scroll.md,2,
3994,355,https://github.com/tourze/onepage_scroll,### Get onepage_scroll Object by data,36,tourze.onepage_scroll.md,3,
3995,355,https://github.com/tourze/onepage_scroll,### .moveUp(),36,tourze.onepage_scroll.md,3,
3996,355,https://github.com/tourze/onepage_scroll,### .moveDown(),36,tourze.onepage_scroll.md,3,
3997,355,https://github.com/tourze/onepage_scroll,### .moveTo(page_index),36,tourze.onepage_scroll.md,3,
3998,355,https://github.com/tourze/onepage_scroll,### .destroy(),36,tourze.onepage_scroll.md,3,
3999,355,https://github.com/tourze/onepage_scroll,### .create(),36,tourze.onepage_scroll.md,3,
4000,355,https://github.com/tourze/onepage_scroll,### .unbindEvents(),36,tourze.onepage_scroll.md,3,
4001,355,https://github.com/tourze/onepage_scroll,### .bindEvents(),36,tourze.onepage_scroll.md,3,
4002,355,https://github.com/tourze/onepage_scroll,## Callbacks,36,tourze.onepage_scroll.md,2,
4003,355,https://github.com/tourze/onepage_scroll,### beforeMove(current_page_index),36,tourze.onepage_scroll.md,3,
4004,355,https://github.com/tourze/onepage_scroll,### afterMove(next_page_index),36,tourze.onepage_scroll.md,3,
4005,355,https://github.com/tourze/onepage_scroll,### beforeCreate(),36,tourze.onepage_scroll.md,3,
4006,355,https://github.com/tourze/onepage_scroll,### afterCreate(),36,tourze.onepage_scroll.md,3,
4007,355,https://github.com/tourze/onepage_scroll,### beforeDestroy(),36,tourze.onepage_scroll.md,3,
4008,355,https://github.com/tourze/onepage_scroll,### afterDestroy(),36,tourze.onepage_scroll.md,3,
4009,355,https://github.com/tourze/onepage_scroll,## Resources,6,tourze.onepage_scroll.md,2,
4010,356,https://github.com/subclub/oauth2,# OAuth2,1,subclub.oauth2.md,1, [![Gem Version](http://img.shields.io/gem/v/oauth2.svg)][gem] [![Build Status](http://img.shields.io/travis/intridea/oauth2.svg)][travis] [![Dependency Status](http://img.shields.io/gemnasium/intridea/oauth2.svg)][gemnasium] [![Code Climate](http://img.shields.io/codeclimate/github/intridea/oauth2.svg)][codeclimate] [![Coverage Status](http://img.shields.io/coveralls/intridea/oauth2.svg)][coveralls]  [gem]: https://rubygems.org/gems/oauth2 [travis]: http://travis-ci.org/intridea/oauth2 [gemnasium]: https://gemnasium.com/intridea/oauth2 [codeclimate]: https://codeclimate.com/github/intridea/oauth2 [coveralls]: https://coveralls.io/r/intridea/oauth2  A Ruby wrapper for the OAuth 2.0 specification. 
4011,356,https://github.com/subclub/oauth2,## Installation,3,subclub.oauth2.md,2,
4012,356,https://github.com/subclub/oauth2,## Resources,6,subclub.oauth2.md,2,
4013,356,https://github.com/subclub/oauth2,## Usage Examples,3,subclub.oauth2.md,2,
4014,356,https://github.com/subclub/oauth2,"# => https://example.org/oauth/authorization?response_type=code&client_id=client_id&redirect_uri=http://localhost:8080/oauth2/callback""""",-,subclub.oauth2.md,1,
4015,356,https://github.com/subclub/oauth2,# => OAuth2::Response,-,subclub.oauth2.md,1,
4016,356,https://github.com/subclub/oauth2,## OAuth2::Response,3,subclub.oauth2.md,2,
4017,356,https://github.com/subclub/oauth2,## OAuth2::AccessToken,3,subclub.oauth2.md,2,
4018,356,https://github.com/subclub/oauth2,## OAuth2::Error,3,subclub.oauth2.md,2,
4019,356,https://github.com/subclub/oauth2,## Authorization Grants,3,subclub.oauth2.md,2,
4020,356,https://github.com/subclub/oauth2,# get the token params in the callback and,-,subclub.oauth2.md,1,
4021,356,https://github.com/subclub/oauth2,## Supported Ruby Versions,3,subclub.oauth2.md,2,
4022,356,https://github.com/subclub/oauth2,## License,5,subclub.oauth2.md,2,
4023,357,https://github.com/dev1234/BeeFramework,## Join us,5,dev1234.BeeFramework.md,2,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish).   QQ Group: 314365063 "
4024,357,https://github.com/dev1234/BeeFramework,## 0.6.0 New Feature - Liveload,14,dev1234.BeeFramework.md,2,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4025,357,https://github.com/dev1234/BeeFramework,### Have a better life with liveload,3,dev1234.BeeFramework.md,3,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4026,357,https://github.com/dev1234/BeeFramework,### Here is a video about the new feature,3,dev1234.BeeFramework.md,3,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4027,357,https://github.com/dev1234/BeeFramework,## How to install,3,dev1234.BeeFramework.md,2,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4028,357,https://github.com/dev1234/BeeFramework,## Demo app,3,dev1234.BeeFramework.md,2,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4029,357,https://github.com/dev1234/BeeFramework,## Demo app - Wireframe mode,3,dev1234.BeeFramework.md,2,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4030,357,https://github.com/dev1234/BeeFramework,## Demo app - Inspector mode,3,dev1234.BeeFramework.md,2,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4031,357,https://github.com/dev1234/BeeFramework,## Semi-Hybrid UI,1,dev1234.BeeFramework.md,2,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4032,357,https://github.com/dev1234/BeeFramework,## Services,3,dev1234.BeeFramework.md,2,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4033,357,https://github.com/dev1234/BeeFramework,## Scaffold,3,dev1234.BeeFramework.md,2,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4034,357,https://github.com/dev1234/BeeFramework,## Features,1,dev1234.BeeFramework.md,2,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4035,357,https://github.com/dev1234/BeeFramework,## Lastest version,3,dev1234.BeeFramework.md,2,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4036,357,https://github.com/dev1234/BeeFramework,## Bug tracker,7,dev1234.BeeFramework.md,2,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4037,357,https://github.com/dev1234/BeeFramework,## License,5,dev1234.BeeFramework.md,2,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4038,357,https://github.com/dev1234/BeeFramework,## Change log,4,dev1234.BeeFramework.md,2,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4039,357,https://github.com/dev1234/BeeFramework,#### 0.6.0,4,dev1234.BeeFramework.md,4,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4040,357,https://github.com/dev1234/BeeFramework,#### 0.5.0,4,dev1234.BeeFramework.md,4,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4041,357,https://github.com/dev1234/BeeFramework,#### 0.4.0,4,dev1234.BeeFramework.md,4,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4042,357,https://github.com/dev1234/BeeFramework,#### 0.3.0,4,dev1234.BeeFramework.md,4,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
4043,357,https://github.com/dev1234/BeeFramework,#### 0.2.3,4,dev1234.BeeFramework.md,4,"![logo](https://cloud.githubusercontent.com/assets/679824/3976127/d495a6a4-2819-11e4-81cf-b27832e27e90.png)  BeeFramework is a semi-hybrid framework that allows you to create mobile apps using Objective-C and XML/CSS for the iPhone and iPad and more, created and maintained by [Gavin.Kwoe](http://www.weibo.com/gavinkwoe) and [QFish](http://github.com/qfish). "
